ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_dia
7798343751132,Desayuno,Galletitas y Cereales,Avena y Granola,,INTEGRA,https://ardiaprod.vteximg.com.br/arquivos/ids/367276/Granola-Almendra-Caju-Arandano-Integra-350-Gr-_1.jpg?v=639107199151870000,Granola Almendra Caju Arandano Integra 350 Gr.
7790314080142,Bebidas,Bodega,Vino Tinto,,CANCILLER,https://ardiaprod.vteximg.com.br/arquivos/ids/318702/Vino-Tinto-Canciller-Blend-Iii-1125-Lt-_1.jpg?v=638599493302000000,"Vino Tinto Canciller Blend Iii 1,125 Lt."
7791337008694,Frescos,Lácteos,Yogures enteros,"Elegí el Yogur Bebible Danonino para darle a los chicos un snack delicioso y saludable. A ellos les encanta, a vos te conviene
Porque elegir Yogur Danonino Bebible Frutilla: 
- Delicioso sabor que les encantará.
-100% libre de sellos, ideal para una alimentación saludable.
-Aporta un 35% de calcio y vitamina D por porción.
-Contiene probióticos que favorecen la digestión.
-Libre de gluten y reducido en lactosa, apto para todos.
YOGUR CON PROBIÓTICOS ENDULZADO PARCIALMENTE DESCREMADO REDUCIDO EN LACTOSA CON PREPARADO DE FRUTILLAS FORTIFICADO CON CALCIO Y VITAMINA D LIBRE DE GLUTEN – LICUADO.",DANONINO,https://ardiaprod.vteximg.com.br/arquivos/ids/371172/Yogur-Danonino-Bebible-Sabor-Frutilla-185-Gr-_1.jpg?v=639150399203400000,Yogur Danonino Bebible Sabor Frutilla 185 Gr.
7791290796362,Limpieza,Desodorantes de ambiente,Ambientadores,,CIF,https://ardiaprod.vteximg.com.br/arquivos/ids/375049/Aerosol-Desinfectante-Floral-Cif-260-Gr-_1.jpg?v=639181502481900000,Aerosol Desinfectante Floral Cif 260 Gr.
7798074864675,Bebidas,Bodega,Vino Tinto,,PORTILLO,https://ardiaprod.vteximg.com.br/arquivos/ids/328242/Vino-Malbec-Portillo-750-Ml-_1.jpg?v=638823138288600000,Vino Malbec Portillo 750 Ml.
7790703204968,Bebidas,Bodega,Vino Tinto,,DON VALENTIN,https://ardiaprod.vteximg.com.br/arquivos/ids/329575/Vino-Tinto-Red-Lacrado-Don-Valentin-750-Ml-_1.jpg?v=638983965085730000,Vino Tinto Red Lacrado Don Valentin 750 Ml.
7793913013528,Frescos,Lácteos,Yogures enteros,,TREGAR,https://ardiaprod.vteximg.com.br/arquivos/ids/368114/Yogur-cremoso-entero-frutilla-Tregar-125-Gr-_1.jpg?v=639120157401300000,Yogur cremoso entero frutilla Tregar 125 Gr.
7790240128673,Bebidas,Bodega,Vino Tinto,,FOND DE CAVE,https://ardiaprod.vteximg.com.br/arquivos/ids/320045/Vino-Tinto-Reserva-Fond-de-Cave-Malbec-750-Ml-_1.jpg?v=638599512460630000,Vino Tinto Reserva Fond de Cave Malbec 750 Ml.
7891000244036,Mascotas,Gatos,Alimento Húmedo para gatos,,CAT CHOW,https://ardiaprod.vteximg.com.br/arquivos/ids/320966/Alimento-para-Gatos-Esterilizado-Cat-Chow-Pescado-85-Gr-_1.jpg?v=638599524942600000,Alimento para Gatos Esterilizado Cat Chow Pescado 85 Gr.
7790984005162,Bebidas,Bodega,Vino Tinto,,PICO DE ORO,https://ardiaprod.vteximg.com.br/arquivos/ids/309951/Vino-Tinto-Pico-De-Oro-1-Lt-_1.jpg?v=638599364836800000,Vino Tinto Pico De Oro 1 Lt.
7793360131516,Desayuno,Para untar,Mermeladas,,LA CAMPAGNOLA,https://ardiaprod.vteximg.com.br/arquivos/ids/324640/Mermelada-BC-Durazno-390-Gr-_1.jpg?v=638599571270930000,Mermelada BC Durazno 390 Gr.
7791866000510,Almacén,Aceites y Aderezos,Mostaza,,NATURA,https://ardiaprod.vteximg.com.br/arquivos/ids/355005/Mostaza-Natura-500-Gr-_1.jpg?v=638889473605100000,Mostaza Natura 500 Gr.
7798142356675,Perfumería,Cuidado Bucal,Enjuagues bucal,,GUM,https://ardiaprod.vteximg.com.br/arquivos/ids/349320/Enjuague-Bucal-Antibacterial-Menta-Suave-Gum-250-Ml-_1.jpg?v=638805048711970000,Enjuague Bucal Antibacterial Menta Suave Gum 250 Ml.
7790170901971,Desayuno,Infusiones y Endulzantes,Café,,LA MORENITA,https://ardiaprod.vteximg.com.br/arquivos/ids/373679/Cafe-Molido-Morenita-Intenso-250-Gr-_1.jpg?v=639168574190000000,Café Molido Morenita Intenso 250 Gr.
99176316565,Perfumería,Cuidado Bucal,Cepillos de dientes,"¡Cepillo de dientes para una nueva dimensión de blancura! 
Beneficio: 
-Su estrella pulidora única y su patrón de cerdas especialmente diseñadas ayudan gentilmente a remover manchas, revelando el brillo natural de tus dientes para una sonrisa más blanca.
Cepíllese adecuadamente los dientes después de cada comida, tres veces al día o según la recomendación de su odontólogo. Enjuagar completamente después del cepillado Mantener fuera del alcance de los niños menores de 3 años. Producto no perecedero. No usar si el empaque está abierto Los odontólogos e higienistas recomiendan cambiar el cepillo",COLGATE,https://ardiaprod.vteximg.com.br/arquivos/ids/360653/Cepillo-De-Dientes-Colgate-Max-White-Medio-2-Ud-_1.jpg?v=638969827943000000,Cepillo De Dientes Colgate Max White Medio 2 Ud.
7790580138721,Almacén,Harinas,Harinas de maíz,,PRESTO PRONTA,https://ardiaprod.vteximg.com.br/arquivos/ids/351292/Polenta-Instantanea-Prestopronta-730-Gr-_1.jpg?v=638840398854130000,Polenta Instantánea Prestopronta 730 Gr.
7790079010828,Frescos,Fiambrería,Salchichas,,PALADINI,https://ardiaprod.vteximg.com.br/arquivos/ids/334695/Salchichas-6-Unidades-Paladini-225-Gr-_1.jpg?v=638637180556230000,Salchichas 6 Unidades Paladini 225 Gr.
7509546055152,Perfumería,Cuidado Bucal,Cepillos de dientes,"El cepillo de dientes Colgate 360° Luminous White con beneficios de blanqueamiento para los dientes, remueve las manchas superficiales de los dientes con seguridad con sus copas pulidoras y sus cerdas pulidoras entrelazadas. ¡Usarlo continuamente te ayudará a mantener una sonrisa más clara por más tiempo!
Cepilllo con Cerdas Pulidoras entrelazadas.
Copas Blanqueadoras en la cabeza del cepillo que almacenan la crema dental y así ayudan a remover manchas de los dientes.
Su uso continuo mantendrá los dientes claros por más tiempo
Con copas blanqueadoras, que ayudan a almacenar crema dental, para",COLGATE,https://ardiaprod.vteximg.com.br/arquivos/ids/373443/Cepillo-de-Dientes-Colgate-360°-Luminous-White-2-Ud-_1.jpg?v=639168571125100000,Cepillo de Dientes Colgate 360° Luminous White 2 Ud.
7794000008540,Almacén,Comidas listas,Caldos,"Knorr Caldo de Gallina Deshidratado BALANCE 12 cubos es una opción deliciosa y sostenible para realzar tus comidas favoritas. Elaborado con ingredientes cultivados de manera sustentable, este caldo ofrece todo el sabor característico de Knorr con un 50% más de vegetales, prescindiendo de aromatizantes artificiales y conservantes. La detallada selección de ingredientes con menos sodio incluye laurel, cebolla, perejil, pimienta blanca, cúrcuma, choclo y tomillo. Esta combinación no solo realza el sabor de tu comida, sino que también refleja el compromiso de Knorr con la calidad y la sostenibilid",KNORR,https://ardiaprod.vteximg.com.br/arquivos/ids/348537/Caldo-Knorr-De-Gallina-Deshidratado-12-Ud-_1.jpg?v=638987246520730000,Caldo Knorr De Gallina Deshidratado 12 Ud.
7790710334573,Desayuno,Infusiones y Endulzantes,Yerba mate,,CBSE,https://ardiaprod.vteximg.com.br/arquivos/ids/322833/Yerba-Mate-Cbse-Hierbas-Serranas-1-Kg-_1.jpg?v=638599548308970000,Yerba Mate Cbse Hierbas Serranas 1 Kg.
7793433000664,Almacén,Pastas y arroce,Legumbres y Semilla,,SIN MARCA,https://ardiaprod.vteximg.com.br/arquivos/ids/373805/Mix-De-Semillas-Genser-Desayuno-150-Gr-_1.jpg?v=639168575616030000,Mix De Semillas Genser Desayuno 150 Gr.
7790070035936,Congelados,Rebozados,Nuggets y bastones,,GRANJA DEL SOL,https://ardiaprod.vteximg.com.br/arquivos/ids/335723/Patitas-de-Pollo-Granja-del-Sol-400-Gr-_1.jpg?v=638653101720370000,Patitas de Pollo Granja del Sol 400 Gr.
7791290792838,Limpieza,Cuidado de la ropa,Jabón líquido,"El nuevo jabón líquido para diluir Skip Bio-Enzimas de 500 ml incorpora una nueva tecnología Micelar que garantiza una limpieza completa con el profundo cuidado de las fibras para no dañar los tejidos. La nueva fórmula renovada del nuevo jabón líquido de Skip limpia la ropa con una eficacia elevada, crea una capa protectora en las telas, evitando que las manchas y la suciedad penetren en las fibras, mientras que las bio-enzimas de origen natural limpian y cuidan la ropa como nunca. Este jabón es MÁS ECONÓMICO: 20% de ahorro por lavado versus envase de 3 L. MÁS PRÁCTICO: Más muy fácil de transp",SKIP,https://ardiaprod.vteximg.com.br/arquivos/ids/359301/Jabon-Liquido-Para-Diluir-Skip-Bio-Enzimas-500-Ml-_1.jpg?v=638955134127930000,Jabon Liquido Para Diluir Skip Bio Enzimas 500 Ml.
7622210795908,Almacén,Golosinas y Alfajores,Chocolates,"El chocolate Milka es mil veces más rico cuando lo compartimos. Gestos tiernos hay muchos, pero si los compartimos, habría muchísimos más. #LaTernuraNosUne",MILKA,https://ardiaprod.vteximg.com.br/arquivos/ids/317912/Chocolate-Milka-Oreo-Blanco-20-Gr-_1.jpg?v=638894015229300000,Chocolate Milka Oreo Blanco 20 Gr.
7791004000099,Almacén,Aceites y Aderezos,Sal,,CELUSAL,https://ardiaprod.vteximg.com.br/arquivos/ids/307494/Sal-Gruesa-Celusal-1-Kg-_1.jpg?v=638599330983470000,Sal Gruesa Celusal 1 Kg.
7790070265333,Almacén,Aceites y Aderezos,Aceites de girasol,,COCINERO,https://ardiaprod.vteximg.com.br/arquivos/ids/374269/Aceite-Fritolim-Clasico-Cocinero-120-Ml-_1.jpg?v=639168581581930000,Aceite Fritolim Clásico Cocinero 120 Ml.
7790625006893,Frescos,Fiambrería,Fiambres,,LARIO,https://ardiaprod.vteximg.com.br/arquivos/ids/333025/Salchichon-Con-Jamon-Lario-300-Gr-_1.jpg?v=638620963994470000,Salchichon Con Jamon Lario 300 Gr.
7790740001780,Perfumería,Cuidado del pelo,Shampoo,,PLUSBELLE,https://ardiaprod.vteximg.com.br/arquivos/ids/362548/Plusbelle-Esencia-Shampoo-Nutricion-Intensa-700-Ml-_1.jpg?v=639003521124030000,Plusbelle Esencia Shampoo Nutricion Intensa 700 Ml.
7790070432872,Almacén,Repostería,Premezclas dulces,,EXQUISITA,https://ardiaprod.vteximg.com.br/arquivos/ids/356605/Premezcla-Torta-Chip-Exqui-500-Gr-_1.jpg?v=638912806716370000,Premezcla Torta Chip Exqui 500 Gr.
7791130001212,Limpieza,Cuidado de la ropa,Aprestos y Perfumes,,ROBIN,https://ardiaprod.vteximg.com.br/arquivos/ids/369058/Repuesto-De-Apresto-Para-Ropa-En-Doy-Pack-Robin-900-Ml-_1.jpg?v=639138303538970000,Repuesto De Apresto Para Ropa En Doy Pack Robin 900 Ml.
7793147009137,Bebidas,Cervezas,Rubia,,HEINEKEN,https://ardiaprod.vteximg.com.br/arquivos/ids/310561/Cerveza-Porron-Heineken-330-Ml-_1.jpg?v=638599374702900000,Cerveza Porron Heineken 330 Ml.
7790290008291,Bebidas,Aperitivos,Vermouth,,CARPANO,https://ardiaprod.vteximg.com.br/arquivos/ids/342184/Vermouth-Bianco-Carpano-950-Ml-_1.jpg?v=638708914912630000,Vermouth Bianco Carpano 950 Ml.
7793940052002,Frescos,Lácteos,Mantecas y margarinas,,LA SERENISIMA,https://ardiaprod.vteximg.com.br/arquivos/ids/343509/Manteca-La-Serenisima-100-Gr-_1.jpg?v=638732575139700000,Manteca La Serenísima 100 Gr.
7791120031557,Almacén,Pastas y arroce,Arroce,,MOLINOS ALA,https://ardiaprod.vteximg.com.br/arquivos/ids/372768/Arroz-Largo-Fino-Ala-1-Kg-_1.jpg?v=639168561832670000,Arroz Largo Fino Ala 1 Kg.
7500435142557,Perfumería,Cuidado del pelo,Shampoo,,H&S/HEAD&SHOULDER,https://ardiaprod.vteximg.com.br/arquivos/ids/319250/Shampoo-Head---Shoulders-Coconut-375-Ml-_1.jpg?v=638599501135730000,Shampoo Head & Shoulders Coconut 375 Ml.
7791290794061,Limpieza,Limpieza de cocina,Detergentes de mano,"El detergente CIF Limón evolucionó y trae su mejor fórmula: ahora más concentrada garantizando un máximo rendimiento. Su nueva fórmula, se mantiene por más tiempo en tu esponja garantizando una espuma de larga duración, para que con menos cantidad de producto puedas lavar muchos más platos. Tiene un X5 Poder Desengrasante, que elimina la grasa difícil, incluso de los plásticos desde la primera pasada, dejando toda tu vajilla limpia y brillante. Además, tiene una nueva y única tecnología BIOACTIVE, que tiene 100% activos biodegradables. El nuevo CIF BIOACTIVE trae una nueva y mejor fragancia, q",CIF,https://ardiaprod.vteximg.com.br/arquivos/ids/345320/Detergente-Cif-Bioactive-Limon-Botella-500-Ml-_1.jpg?v=638744396292970000,Detergente Cif Bioactive Limón Botella 500 Ml.
7790150006351,Desayuno,Infusiones y Endulzantes,Café,,LA VIRGINIA,https://ardiaprod.vteximg.com.br/arquivos/ids/373094/Cafe-Clasico-La-Virginia-500-Gr-_1.jpg?v=639168566145270000,Café Clásico La Virginia 500 Gr.
7790240128574,Bebidas,Bodega,Vino Tinto,,FINCA LAS MORAS,https://ardiaprod.vteximg.com.br/arquivos/ids/310550/Vino-Tinto-Finca-Las-Moras-Cabernet-Sauvignon-750-ml-_1.jpg?v=638599374534530000,Vino Tinto Finca Las Moras Cabernet Sauvignon 750 ml.
7790387800067,Desayuno,Infusiones y Endulzantes,Mate Cocido,,TARAGUI,https://ardiaprod.vteximg.com.br/arquivos/ids/341734/Mate-Cocido-Taragui-Diamantado-50-Ud-_1.jpg?v=638708909480370000,Mate Cocido Taragui Diamantado 50 Ud.
77949677,Almacén,Golosinas y Alfajores,Chocolates,,KINDER,https://ardiaprod.vteximg.com.br/arquivos/ids/358667/Chocolate-Kinder-4-barras-50-Gr-_1.jpg?v=638951681025200000,Chocolate Kinder 4 barras 50 Gr.
7790895001482,Bebidas,Gaseosas,Cola,,COKE/COCACOLA,https://ardiaprod.vteximg.com.br/arquivos/ids/307619/Gaseosa-Coca-Cola-Sabor-Liviano-500-Ml-_1.jpg?v=638599332559630000,Gaseosa Coca Cola Sabor Liviano 500 Ml.
7622300759506,Almacén,Golosinas y Alfajores,Alfajores,"¿Te tentaste?  Disfrutá del más rico Alfajor Milka donde prefieras. Gestos tiernos hay muchos, pero si los compartimos, habría muchísimos más. #LaTernuraNosUne",MILKA,https://ardiaprod.vteximg.com.br/arquivos/ids/310937/Alfajor-Milka-Simple-Mousse-42-Gr-_1.jpg?v=638827522096370000,Alfajor Milka Simple Mousse 42 Gr.
7791293049557,Perfumería,Cuidado Personal,Desodorantes Femeninos,"Descubre el poder nutritivo del nuevo Desodorante REXONA Nutritive Women 150 ml. Diseñado para brindarte una protección imbatible y enriquecer tus axilas con nutrientes fundamentales, este desodorante revoluciona la forma en que te cuidas. Con 72 horas de protección que no se detiene, podrás disfrutar de la máxima confianza y frescura durante todo el día con una sola aplicación. Su nueva fórmula ofrece un nivel de protección superior contra la transpiración y el mal olor, Además, el Desodorante REXONA Nutritive Women 150 ml va más allá al mejorar la textura natural de la piel en tus axilas, br",REXONA,https://ardiaprod.vteximg.com.br/arquivos/ids/344735/Desodorante-Rexona-Nutritive-Women-150-Ml-_1.jpg?v=638744390625370000,Desodorante Rexona Nutritive Women 150 Ml.
7891024073070,Perfumería,Cuidado Bucal,Cepillos de dientes,"El cepillo de Dientes Slim Soft Carbón te ayuda a tener una limpieza más profunda y delicada gracias a sus cerdas ultra suaves que con sus puntas delgadas remueven 88% de las bacterias en el primer cepillado.
Para una limpieza dental profunda usa el cepillo dental Colgate Slim Soft con cerdas infusionadas en carbón -con tratamiento antibacterial. 
Sus cerdas suaves con punta ultrafinas ayudan a remover delicadamente la placa alojada en áreas de difícil acceso, evitando caries y mal aliento.
Remueve 88% de placa en un solo cepillado, sus cerdas penetran y remueven restos de comida en espacios e",COLGATE,https://ardiaprod.vteximg.com.br/arquivos/ids/360968/Cepillo-De-Dientes-Colgate-Slim-Soft-Charcoal-1-Ud-_1.jpg?v=638969831595900000,Cepillo De Dientes Colgate Slim Soft Charcoal 1 Ud.
7791293044460,Perfumería,Farmacia,Desodorantes y talcos en polvo,"¿Bajar y subir escaleras, caminar al colectivo, idas y vueltas por la ciudad? Tus pies también necesitan estar frescos y secos durante todo el día. El sudor de los pies es cuatro veces mayor al de tus axilas, lo que equivale a aproximadamente 284 ml de tu sudor en un día, por lo que, muchas veces, los pies necesitan protección extra. El nuevo desodorante para pies Rexona Efficient Original en aerosol está especialmente formulado para detener el sudor y el olor producido por los pies. 
Su nueva Fórmula que permite tener 48 hs de protección y triple acción contra el mal olor: 1) Combate el mal o",REXONA,https://ardiaprod.vteximg.com.br/arquivos/ids/320798/Desodorante-para-pies-Rexona-Efficient-Original-en-Aerosol-153-Ml-_1.jpg?v=638599522744200000,Desodorante para pies Rexona Efficient Original en Aerosol 153 Ml.
7798060850026,Frescos,Lácteos,Mantecas y margarinas,,TONADITA,https://ardiaprod.vteximg.com.br/arquivos/ids/374527/Manteca-Tonadita-Extra-calidad-200-Gr-_1.jpg?v=639173120277570000,Manteca Tonadita Extra calidad 200 Gr.
7790070035950,Congelados,Rebozados,Nuggets y bastones,,GRANJA DEL SOL,https://ardiaprod.vteximg.com.br/arquivos/ids/307655/Patitas-de-Pollo-Granja-del-Sol-11-Kg-_1.jpg?v=638599333037100000,"Patitas de Pollo Granja del Sol 1,1 Kg."
7790070562180,Almacén,Harinas,Harinas de trigo,,BLANCAFLOR,https://ardiaprod.vteximg.com.br/arquivos/ids/330413/Harina-Leudante-Fortificada-Blancaflor-1-Kg-_1.jpg?v=638937182467470000,Harina Leudante Fortificada Blancaflor 1 Kg.
7790580105822,Almacén,Golosinas y Alfajores,Chocolates,,AGUILA,https://ardiaprod.vteximg.com.br/arquivos/ids/372891/Chocolate-Para-Taza-Aguila-225-Gr-_1.jpg?v=639168563294900000,Chocolate Para Taza Águila 225 Gr.
7790040139657,Desayuno,Galletitas y Cereales,Galletitas dulces,,MERENGADAS,https://ardiaprod.vteximg.com.br/arquivos/ids/329322/Galletitas-Rellenas-Frutillas-Merengadas-88-Gr-_1.jpg?v=638823329596770000,Galletitas Rellenas Frutillas Merengadas 88 Gr.
7798146139045,Almacén,Aceites y Aderezos,Otros aderezos,,TAU DELTA,https://ardiaprod.vteximg.com.br/arquivos/ids/366446/Salsa-Cheddar-Tau-300-Gr-_1.jpg?v=639089056598200000,Salsa Cheddar Tau 300 Gr.
7790070035967,Congelados,Rebozados,de Soja,,GRANJA DEL SOL,https://ardiaprod.vteximg.com.br/arquivos/ids/327477/Milanesas-de-Soja-Tipo-Caseras-Granja-del-Sol-330-Gr-_1.jpg?v=638599608885170000,Milanesas de Soja Tipo Caseras Granja del Sol 330 Gr.
7794728011174,Perfumería,Cuidado Personal,Depilación,,DEPIMIEL,https://ardiaprod.vteximg.com.br/arquivos/ids/314448/Cera-Depilatoria-Natural-En-Lata-Depimiel-200-Gr-_1.jpg?v=638599428409930000,Cera Depilatoria Natural En Lata Depimiel 200 Gr.
7790070336361,Almacén,Pastas Seca,Fideos seco,,LUCCHETTI,https://ardiaprod.vteximg.com.br/arquivos/ids/372809/Fideos-Penne-Rigate-N45-Luchetti-500-Gr-_1.jpg?v=639168562390200000,Fideos Penne Rigate N45 Luchetti 500 Gr.
7794000006188,Almacén,Aceites y Aderezos,Ketchup,"Al mundo entero le apasiona la comida, nos deslumbra, nos desafía y nos da curiosidad, tomamos fotos, compartimos nuestros platos, pero no podemos olvidarnos de la mejor parte, ¡El sabor!
En Hellmann’s estamos a favor de la buena comida, el sabor es la razón por la cual Hellmann´s existe y para conseguir el mejor sabor seleccionamos ingredientes de la más alta calidad, como tomates 100% naturales. Creemos que los tomates más sabrosos provienen de las mejores cosechas, es por esto que estamos comprometidos en hacer nuestro ketchup con tomates plantados de forma sustentable. Esto nos garantiza l",HELLMANNS,https://ardiaprod.vteximg.com.br/arquivos/ids/344785/Ketchup-Hellmanns-Regular-Doypack-250-Gr-_1.jpg?v=638744391109630000,Ketchup Hellmanns Regular Doypack 250 Gr.
